date,platform,campaign_type,industry,country,impressions,clicks,CTR,CPC,ad_spend,conversions,CPA,revenue,ROAS,conversion_rate,spend_efficiency,ctr_cpc_ratio,log_impressions,cost_per_impression,high_roas,platform_enc,campaign_type_enc,industry_enc,country_enc
2024-10-04,Meta Ads,Shopping,Fintech,India,120631,1532,0.0127,0.77,1179.64,114,10.35,25286.78,21.44,0.07441253263707572,21.43601437726764,0.016493485073396007,11.70049986804563,0.00977891255150003,1,1,2,2,3
2024-04-29,Meta Ads,Display,Fintech,Australia,12610,197,0.0157,0.66,130.02,11,11.82,2637.16,20.28,0.05583756345177665,20.28272573450238,0.023787842745692806,9.442324727955874,0.010310864393338622,1,1,0,2,0
2024-01-12,Meta Ads,Video,Healthcare,UK,62676,595,0.0095,2.42,1439.9,32,45.0,1319.08,0.92,0.05378151260504202,0.9160913952357802,0.003925618212554457,11.04574983316754,0.022973706043780715,0,1,3,3,5
2024-07-10,Google Ads,Search,Fintech,UK,59943,2163,0.0361,3.29,7116.27,114,62.42,4800.81,0.67,0.052704576976421634,0.6746244872665034,0.010972641041750443,11.001166072044146,0.11871728141734648,0,0,1,2,5
2024-10-20,Meta Ads,Display,SaaS,USA,78302,900,0.0115,0.49,441.0,52,8.48,6354.23,14.41,0.057777777777777775,14.408684807256234,0.023469339858490087,11.26834119542117,0.005632040050062578,1,1,0,4,6
2024-09-04,Google Ads,Video,EdTech,UK,154805,9535,0.0616,0.96,9153.6,525,17.44,18155.37,1.98,0.05506030414263241,1.9834130833770318,0.06416659982645852,11.949927999076548,0.05912987306611544,0,0,3,1,5
2024-05-09,TikTok Ads,Video,Fintech,Australia,41839,2991,0.0715,0.99,2961.09,45,65.8,9665.89,3.26,0.015045135406218655,3.2643013214728356,0.07222214927055629,10.641608098738805,0.0707734410478262,0,2,3,2,0
2024-06-17,Meta Ads,Shopping,SaaS,India,127872,2953,0.0231,0.59,1742.27,150,11.62,15282.38,8.77,0.05079580088046055,8.771533688808278,0.03915247601275252,11.758792862857913,0.013625109484484484,1,1,2,4,3
2024-11-04,Google Ads,Display,Fintech,Germany,146779,5019,0.0342,2.22,11142.18,349,31.93,91145.36,8.18,0.06953576409643356,8.180208899874172,0.015405398466036726,11.896690146099054,0.07591126796067557,1,0,0,2,2
2024-06-26,Google Ads,Shopping,EdTech,USA,133588,6545,0.049,1.68,10995.6,241,45.62,34421.71,3.13,0.03682200152788388,3.1304985630615882,0.029166649305565895,11.802523201365602,0.08230978830433872,0,0,2,1,6
2024-01-29,Google Ads,Video,Fintech,UK,82462,3916,0.0475,2.1,8223.6,199,41.32,48785.37,5.93,0.050817160367722165,5.932361739384211,0.02261903684807769,11.32010498687488,0.09972593436977033,1,0,3,2,5
2024-01-18,Google Ads,Display,E-commerce,Australia,55248,1646,0.0298,2.6,4279.6,43,99.53,12311.15,2.88,0.02612393681652491,2.876705766894102,0.011461534053256133,10.91960551966869,0.0774616275702288,0,0,0,0,0
2024-08-09,Google Ads,Display,Healthcare,UAE,90374,2349,0.026,0.97,2278.53,69,33.02,5506.03,2.42,0.02937420178799489,2.416483434495047,0.026804096078251464,11.411722959461066,0.02521222918095913,0,0,0,3,4
2024-03-06,Meta Ads,Video,EdTech,USA,104976,1238,0.0118,1.52,1881.76,16,117.61,4162.98,2.21,0.012924071082390954,2.212279993197857,0.007763152787399482,11.56149655752618,0.017925621094345374,0,1,3,1,6
2024-11-10,Google Ads,Display,SaaS,Australia,124774,3481,0.0279,1.21,4212.01,113,37.27,4447.19,1.06,0.032461936225222636,1.0558355749392807,0.02305783218360977,11.73426739433781,0.033757112860050974,0,0,0,4,0
2024-08-14,Google Ads,Search,SaaS,USA,109263,2829,0.0259,0.88,2489.52,129,19.3,14321.34,5.75,0.04559915164369035,5.752651113467657,0.029431784736608253,11.60152225120087,0.022784657203261855,1,0,1,4,6
2024-06-13,Google Ads,Video,Fintech,UAE,105814,6126,0.0579,2.79,17091.54,289,59.14,45447.24,2.66,0.04717597126999674,2.659048862770704,0.02075268073380619,11.569447565294555,0.16152437295631958,0,0,3,2,4
2024-08-16,TikTok Ads,Shopping,Healthcare,Canada,41113,2347,0.0571,0.96,2253.12,33,68.28,2659.26,1.18,0.01406050276949297,1.1802567106945039,0.05947910470926593,10.624103975085617,0.05480310364118405,0,2,2,3,1
2024-01-15,Google Ads,Search,SaaS,Canada,43098,1620,0.0376,2.73,4422.6,39,113.4,7135.44,1.61,0.024074074074074074,1.6134038800705466,0.013772888727879587,10.671255073966524,0.10261729082556036,0,0,1,4,1
2024-08-28,Meta Ads,Display,E-commerce,Canada,25991,309,0.0119,1.52,469.68,14,33.55,2306.63,4.91,0.045307443365695796,4.911067109521376,0.007828942217801173,10.165544077348937,0.018070870686006695,1,1,0,0,1
2024-11-21,Google Ads,Display,EdTech,India,150778,2985,0.0198,1.39,4149.15,59,70.32,16435.61,3.96,0.019765494137353432,3.961199281780606,0.014244594068637364,11.923570467564366,0.02751827189643051,0,0,0,1,3
2024-07-17,Google Ads,Video,EdTech,Germany,113500,7604,0.067,1.3,9885.2,340,29.07,21520.64,2.18,0.04471330878485008,2.1770566098814386,0.051538421893521626,11.63956692643747,0.08709427312775331,0,0,3,1,2
2024-10-31,Meta Ads,Video,EdTech,UAE,140453,4213,0.03,1.09,4592.17,56,82.0,4347.77,0.95,0.013292190837882745,0.9467789737749257,0.027522910529439882,11.852635312012925,0.03269542124411725,0,1,3,1,4
2024-04-21,TikTok Ads,Display,SaaS,Germany,27936,1402,0.0502,1.32,1850.64,99,18.69,26865.9,14.52,0.07061340941512126,14.51708598106601,0.03803027421948923,10.237707254104047,0.06624570446735395,1,2,0,4,2
2024-02-27,TikTok Ads,Display,SaaS,UK,133303,4225,0.0317,1.53,6464.25,139,46.51,8508.68,1.32,0.03289940828402367,1.316267161697026,0.020718940706574703,11.800387513218459,0.048492907136373525,0,2,0,4,5
2024-05-02,Google Ads,Video,EdTech,UAE,117333,2898,0.0247,3.93,11389.14,48,237.27,5367.73,0.47,0.016563146997929608,0.4713024864037144,0.006284985678120692,11.672779847714164,0.09706680984889161,0,0,3,1,4
2024-09-14,Meta Ads,Display,SaaS,USA,152680,6214,0.0407,2.1,13049.4,283,46.11,13261.37,1.02,0.04554232378500161,1.016243658712278,0.01938094315193183,11.936106056484036,0.08546895467644747,0,1,0,4,6
2024-09-20,Google Ads,Display,Healthcare,USA,168384,4681,0.0278,2.57,12030.17,267,45.06,58628.48,4.87,0.057039094210638755,4.873453991090733,0.010817116413573379,12.034008303188868,0.07144485224249335,1,0,0,3,6
2024-08-22,Google Ads,Display,Fintech,Australia,106026,5152,0.0486,1.72,8861.44,240,36.92,50663.13,5.72,0.046583850931677016,5.717257014661273,0.028255797525699112,11.571449057640473,0.08357799030426499,1,0,0,2,0
2024-04-22,Google Ads,Search,E-commerce,Germany,107364,4895,0.0456,2.65,12971.75,200,64.86,42108.23,3.25,0.04085801838610827,3.246148746314106,0.017207540676399746,11.583989523401232,0.12082029358071607,0,0,1,0,2
2024-06-25,Google Ads,Video,EdTech,UK,132152,7572,0.0573,1.14,8632.08,552,15.64,115644.47,13.4,0.07290015847860538,13.397057256188543,0.05026311380428614,11.791715621250356,0.06531932925721896,1,0,3,1,5
2024-07-14,Google Ads,Shopping,Fintech,Australia,116695,5799,0.0497,3.13,18150.87,372,48.79,56034.95,3.09,0.06414899120538024,3.087177088481158,0.01587858917616959,11.66732754176605,0.1555411114443635,0,0,2,2,0
2024-11-28,Meta Ads,Search,E-commerce,UK,116030,4177,0.036,0.9,3759.3,188,20.0,8691.11,2.31,0.04500837921953555,2.31189583167079,0.039999955555604934,11.661612675765195,0.03239937947082651,0,1,1,0,5
2024-08-11,TikTok Ads,Search,E-commerce,Australia,164599,11209,0.0681,0.41,4595.69,653,7.04,133415.01,29.03,0.058256757962351684,29.030463325420126,0.16609715586059548,12.011273567225107,0.027920521995880895,1,2,1,0,0
2024-04-18,TikTok Ads,Video,Fintech,India,188844,12860,0.0681,0.98,12602.8,892,14.13,133607.64,10.6,0.06936236391912909,10.601425080140922,0.06948972501048467,12.148681851750922,0.0667365656308911,1,2,3,2,3
2024-09-10,TikTok Ads,Search,E-commerce,Canada,90468,5753,0.0636,0.8,4602.4,141,32.64,12042.73,2.62,0.024508951851208067,2.616619589779246,0.07949990062512421,11.412762529570834,0.05087323694566034,0,2,1,0,1
2024-06-24,Google Ads,Video,E-commerce,Australia,117223,7935,0.0677,2.02,16028.7,166,96.56,47449.87,2.96,0.02091997479521109,2.960306824633314,0.03351483489364609,11.671841913317861,0.1367368178599763,0,0,3,0,0
2024-03-26,TikTok Ads,Shopping,SaaS,Germany,93478,5786,0.0619,0.42,2430.12,272,8.93,27905.19,11.48,0.04701002419633599,11.483050219742235,0.1473806014747584,11.44549209112018,0.025996705107084017,1,2,2,4,2
2024-11-29,Google Ads,Video,EdTech,Canada,9134,228,0.025,1.39,316.92,2,158.46,329.55,1.04,0.008771929824561403,1.0398523286633852,0.017985598571511822,9.119868468812108,0.034696737464418655,0,0,3,1,1
2024-05-10,Meta Ads,Display,E-commerce,UAE,29485,1341,0.0455,1.41,1890.81,46,41.1,4626.55,2.45,0.0343027591349739,2.446861398025185,0.0322694806599428,10.291670853409766,0.06412786162455486,0,1,0,0,4
2024-12-23,TikTok Ads,Video,SaaS,Canada,22221,1706,0.0768,0.5,853.0,74,11.53,14659.06,17.19,0.04337631887456037,17.18529894490035,0.1535996928006144,10.008838068143953,0.03838711129112101,1,2,3,4,1
2024-06-19,Google Ads,Display,SaaS,Germany,178567,8374,0.0469,1.33,11137.42,98,113.65,8808.29,0.79,0.01170288989730117,0.7908734697982118,0.03526313138110422,12.092724760038848,0.06237109880325032,0,0,0,4,2
2024-10-06,TikTok Ads,Display,E-commerce,Australia,93074,4225,0.0454,1.54,6506.5,300,21.69,11467.08,1.76,0.07100591715976332,1.7624037500960579,0.029480500337337446,11.441160898740918,0.06990674087285385,0,2,0,0,0
2024-12-24,Google Ads,Search,Healthcare,Australia,155840,4566,0.0293,1.12,5113.92,312,16.39,40138.5,7.85,0.0683311432325887,7.848871315937676,0.026160690927954526,11.956591535693557,0.032815195071868586,1,0,1,3,0
2024-07-21,TikTok Ads,Display,E-commerce,India,21956,1611,0.0734,1.41,2271.51,79,28.75,9545.28,4.2,0.04903786468032278,4.202173884332448,0.052056700669006625,9.996841274269336,0.1034573692840226,0,2,0,0,3
2024-05-06,Meta Ads,Search,E-commerce,USA,177224,2374,0.0134,1.57,3727.18,142,26.25,18303.42,4.91,0.05981465880370682,4.910795829554784,0.008535026410811204,12.085175390723219,0.02103089874960502,1,1,1,0,6
2024-11-04,Google Ads,Search,EdTech,UAE,93720,2661,0.0284,1.7,4523.7,104,43.5,18904.07,4.18,0.03908305148440436,4.178895594314389,0.01670587252595734,11.4480775626459,0.04826824583866837,0,0,1,1,4
2024-05-28,Google Ads,Display,EdTech,USA,169909,7781,0.0458,2.5,19452.5,124,156.88,26123.28,1.34,0.01593625498007968,1.3429266161161804,0.01831999267200293,12.043024164079805,0.1144877552101419,0,0,0,1,6
2024-08-05,Meta Ads,Video,Healthcare,USA,46548,1047,0.0225,1.55,1622.85,28,57.96,7800.92,4.81,0.026743075453677174,4.806926086822566,0.014516119667019569,10.748260800197345,0.03486401134312967,1,1,3,3,6
2024-12-08,Meta Ads,Search,Healthcare,USA,6875,158,0.0231,1.83,289.14,2,144.57,386.94,1.34,0.012658227848101266,1.3382444490558207,0.012622943921888567,8.83579236650274,0.04205672727272727,0,1,1,3,6
2024-12-26,Google Ads,Search,SaaS,India,106975,4300,0.0402,2.39,10277.0,335,30.68,35904.36,3.49,0.07790697674418605,3.4936615743894133,0.016820076644319393,11.580359789219825,0.0960691750408974,0,0,1,4,3
2024-02-08,Google Ads,Shopping,SaaS,UK,10574,389,0.0368,2.59,1007.51,6,167.92,908.68,0.9,0.015424164524421594,0.9019066808269892,0.014208488722591226,9.266248003914479,0.09528182334026858,0,0,2,4,5
2024-07-16,TikTok Ads,Video,Fintech,Australia,147658,6939,0.047,0.86,5967.54,282,21.16,39581.75,6.63,0.040639861651534805,6.632842008599859,0.054651099242907855,11.902660840275447,0.04041460672635414,1,2,3,2,0
2024-06-02,Meta Ads,Shopping,SaaS,Canada,52013,1565,0.0301,1.03,1611.95,23,70.08,6481.69,4.02,0.014696485623003195,4.021024225317162,0.029223272598764467,10.859268192096696,0.030991290638878743,0,1,2,4,1
2024-10-18,Google Ads,Search,E-commerce,India,49484,1118,0.0226,2.05,2291.9,79,29.01,18417.53,8.04,0.0706618962432916,8.035922160652733,0.011024384866153723,10.80942487233079,0.04631598092312667,1,0,1,0,3
2024-07-04,Google Ads,Search,Healthcare,USA,18877,545,0.0289,3.2,1744.0,26,67.08,5981.0,3.43,0.047706422018348627,3.42947247706422,0.009031247177735256,9.84575250188489,0.09238756158287864,0,0,1,3,6
2024-04-15,Meta Ads,Shopping,Healthcare,UK,106505,1022,0.0096,1.8,1839.6,27,68.13,2467.18,1.34,0.026418786692759294,1.3411502500543597,0.005333330370372016,11.575956600572859,0.01727242852448242,0,1,2,3,5
2024-05-25,Google Ads,Search,E-commerce,India,65107,1777,0.0273,1.63,2896.51,128,22.63,29612.56,10.22,0.07203151378728194,10.2235310770548,0.016748455982542345,11.083802708511389,0.044488457462331245,1,0,1,0,3
2024-03-02,Google Ads,Shopping,SaaS,India,69839,1620,0.0232,1.26,2041.2,80,25.52,22785.52,11.16,0.04938271604938271,11.162806192435822,0.0184126837994573,11.153962190513484,0.02922722261200762,1,0,2,4,3
2024-02-27,Google Ads,Video,SaaS,USA,104794,5920,0.0565,3.66,21667.2,359,60.35,21837.83,1.01,0.06064189189189189,1.007875036922168,0.015437154252143646,11.55976133980726,0.2067599290035689,0,0,3,4,6
2024-04-14,Meta Ads,Video,EdTech,USA,33549,1224,0.0365,0.76,930.24,89,10.45,26101.34,28.06,0.0727124183006536,28.058716030271757,0.04802625259703605,10.420792142399828,0.027727801126710184,1,1,3,1,6
2024-02-17,Google Ads,Video,SaaS,Germany,133027,7808,0.0587,1.26,9838.08,153,64.3,22193.12,2.26,0.0195952868852459,2.2558385376008325,0.04658726461328206,11.798314911362125,0.07395551279063649,0,0,3,4,2
2024-11-12,Meta Ads,Video,EdTech,Germany,27419,1192,0.0435,1.83,2181.36,38,57.4,5935.39,2.72,0.031879194630872486,2.7209584846151027,0.023770478813946002,10.219027953116305,0.07955651190780116,0,1,3,1,2
2024-05-24,Google Ads,Video,Healthcare,Canada,102648,2330,0.0227,2.55,5941.5,157,37.84,28653.63,4.82,0.06738197424892704,4.822625599596062,0.008901957293350082,11.53907068055842,0.057882277297170916,1,0,3,3,1
2024-01-20,Google Ads,Display,E-commerce,Canada,181687,8321,0.0458,3.14,26127.94,651,40.14,189283.47,7.24,0.07823578896767215,7.244485022546745,0.014585982615929102,12.11004620927543,0.1438074270586228,1,0,0,0,1
2024-07-22,Google Ads,Display,SaaS,UK,166792,6071,0.0364,3.15,19123.65,323,59.21,23590.83,1.23,0.05320375555921594,1.233594528241209,0.011555551887126385,12.02450880159931,0.11465567892944506,0,0,0,4,5
2024-06-26,TikTok Ads,Search,SaaS,USA,7889,416,0.0528,1.0,416.0,16,26.0,2147.95,5.16,0.038461538461538464,5.163341346153846,0.0527999472000528,8.97335141383992,0.05273165166687793,1,2,1,4,6
2024-11-14,Meta Ads,Video,E-commerce,India,129746,4891,0.0377,1.81,8852.71,117,75.66,26101.17,2.95,0.02392148844817011,2.9483819079129443,0.020828717774189074,11.773341679373548,0.06823108226843216,0,1,3,0,3
2024-03-17,Google Ads,Display,E-commerce,Germany,94506,3269,0.0346,1.56,5099.64,193,26.42,7342.38,1.44,0.05903946160905476,1.4397839847518648,0.022179472961876306,11.45642918481256,0.0539610183480414,0,0,0,0,2
2024-05-17,Google Ads,Display,EdTech,Canada,12086,594,0.0492,2.46,1461.24,21,69.58,3418.15,2.34,0.03535353535353535,2.339211902220032,0.019999991869922004,9.399885773859458,0.12090352473936787,0,0,0,1,1
2024-05-07,TikTok Ads,Display,SaaS,UK,145497,4743,0.0326,0.35,1660.05,313,5.3,81349.35,49.0,0.06599198819312671,49.004156501310206,0.09314259102116852,11.887917619794743,0.01140951359821852,1,2,0,4,5
2024-05-18,Meta Ads,Search,EdTech,UAE,14491,259,0.0179,1.7,440.3,3,146.77,260.32,0.59,0.011583011583011582,0.5912332500567794,0.0105294055709379,9.581352052014967,0.030384376509557658,0,1,1,1,4
2024-03-13,Meta Ads,Shopping,Fintech,UAE,156043,4478,0.0287,1.33,5955.74,193,30.86,22322.38,3.75,0.04309959803483698,3.7480447433904103,0.021578931143660794,11.95789329774474,0.03816730003909179,0,1,2,2,4
2024-07-19,TikTok Ads,Display,Healthcare,UK,115304,3551,0.0308,1.56,5539.56,232,23.88,22178.1,4.0,0.06533370881441847,4.00358512228408,0.019743577087450587,11.655336070451343,0.048043086102823845,0,2,0,3,5
2024-09-24,TikTok Ads,Shopping,Fintech,UAE,132571,9147,0.069,1.02,9329.94,502,18.59,55471.3,5.95,0.05488138187383842,5.945515190880113,0.06764699250294853,11.794881173048562,0.07037693009783437,1,2,2,2,4
2024-11-13,Google Ads,Display,E-commerce,UAE,92502,2960,0.032,2.06,6097.6,201,30.34,47885.36,7.85,0.0679054054054054,7.853148779847809,0.015533973041760659,11.434996355407028,0.06591857473351928,1,0,0,0,4
2024-11-23,Google Ads,Display,EdTech,USA,133792,6943,0.0519,2.35,16316.05,186,87.72,17630.23,1.08,0.02678957223102405,1.0805452300035854,0.02208509698506511,11.804049108416807,0.12195086402774455,0,0,0,1,6
2024-12-26,Google Ads,Display,EdTech,UK,77258,3963,0.0513,1.8,7133.4,135,52.84,34518.13,4.84,0.03406510219530658,4.838944963131185,0.028499984166675464,11.254918692828197,0.09233218566362059,1,0,0,1,5
2024-05-10,Google Ads,Display,EdTech,UAE,74672,2665,0.0357,1.56,4157.4,129,32.23,32318.91,7.77,0.048405253283302065,7.773827392120076,0.022884600714999544,11.220873860000506,0.055675487465181056,1,0,0,1,4
2024-04-18,TikTok Ads,Search,Healthcare,Australia,41558,1757,0.0423,1.21,2125.97,72,29.53,18414.15,8.66,0.040978941377347755,8.661528619877046,0.03495864879450513,10.634869383325988,0.05115669666490206,1,2,1,3,0
2024-12-05,Google Ads,Shopping,Healthcare,Australia,134560,5947,0.0442,2.84,16889.48,144,117.29,23257.77,1.38,0.024213889355977805,1.3770566056503812,0.015563374801628591,11.809772906808174,0.12551634958382876,0,0,2,3,0
2024-05-26,TikTok Ads,Search,E-commerce,Canada,143518,10491,0.0731,0.85,8917.35,313,28.49,46285.52,5.19,0.02983509674959489,5.1905016624894165,0.08599989882364845,11.874222709598337,0.062134018032581284,1,2,1,0,1
2024-10-09,Meta Ads,Video,Fintech,UK,7402,91,0.0124,2.08,189.28,6,31.55,1105.17,5.84,0.06593406593406594,5.838810228233306,0.005961535595415578,8.909640602443098,0.025571467171034857,1,1,3,2,5
2024-09-25,Google Ads,Shopping,EdTech,Australia,49225,2367,0.0481,1.84,4355.28,137,31.79,8811.53,2.02,0.05787917194761301,2.023183354457119,0.026141290140603183,10.804177218181632,0.08847699339766378,0,0,2,1,0
2024-07-28,Google Ads,Video,Healthcare,India,173678,11428,0.0658,2.11,24113.08,310,77.78,83080.36,3.45,0.027126356317815892,3.4454478648103017,0.031184819343687515,12.06496404682026,0.13883784935340113,0,0,3,3,3
2024-03-07,Meta Ads,Display,Healthcare,Australia,92793,1261,0.0136,0.37,466.57,80,5.83,13024.34,27.92,0.063441712926249,27.91508240992777,0.03675665741443942,11.438137261511642,0.00502807323828306,1,1,0,3,0
2024-08-09,TikTok Ads,Video,SaaS,UK,122408,6671,0.0545,1.17,7805.07,293,26.64,67215.82,8.61,0.04392145105681307,8.611815140671386,0.04658115676824209,11.715123175768973,0.06376274426508072,1,2,3,4,5
2024-07-04,TikTok Ads,Search,E-commerce,UAE,162826,7815,0.048,1.64,12816.6,120,106.81,13520.75,1.05,0.015355086372360844,1.0549404678307819,0.029268274836417786,12.00044356646522,0.07871347327822338,0,2,1,0,4
2024-07-10,Meta Ads,Shopping,Healthcare,India,134614,3190,0.0237,1.78,5678.2,188,30.2,41736.54,7.35,0.05893416927899686,7.3503117185023426,0.013314599261461089,11.810174131291221,0.04218134815100955,1,1,2,3,3
2024-03-18,Google Ads,Shopping,Fintech,India,116451,3388,0.0291,3.39,11485.32,188,61.09,28791.61,2.51,0.05548996458087367,2.5068182688858474,0.008584068264286647,11.665234449918115,0.09862792075636963,0,0,2,2,3
2024-02-13,Google Ads,Search,E-commerce,Germany,188276,11277,0.0599,2.48,27966.96,554,50.48,89376.47,3.2,0.04912654074665248,3.195787815336383,0.024153216067251584,12.145669561672394,0.14854235271622512,0,0,1,0,2
2024-07-14,Meta Ads,Search,Fintech,Australia,165552,4337,0.0262,2.22,9628.14,132,72.94,21448.35,2.23,0.03043578510491123,2.2276732577631817,0.011801796485677257,12.017046664224672,0.05815779936213395,0,1,1,2,0
2024-08-18,Meta Ads,Video,EdTech,UK,82271,3397,0.0413,0.52,1766.44,36,49.07,6412.73,3.63,0.010597586105387106,3.630312945811915,0.07942292418668426,11.317786110065615,0.021470992208676206,0,1,3,1,5
2024-12-30,TikTok Ads,Search,Fintech,Germany,61921,3814,0.0616,0.31,1182.34,50,23.65,8842.35,7.48,0.013109596224436287,7.4786863338802725,0.19870903642246318,11.033630807483584,0.01909432987193359,1,2,1,2,2
2024-09-26,Google Ads,Shopping,E-commerce,Canada,161089,6540,0.0406,2.1,13734.0,285,48.19,49746.79,3.62,0.04357798165137615,3.622163244502694,0.01933332412698851,11.989718493992012,0.08525721805958197,0,0,2,0,1
2024-09-13,Google Ads,Shopping,Healthcare,USA,85618,2679,0.0313,0.92,2464.68,74,33.31,6024.46,2.44,0.027622247107129527,2.4443173150266975,0.03402170215032375,11.357662500116598,0.028786937326263168,0,0,2,3,6
2024-12-12,Meta Ads,Search,Healthcare,Australia,30457,606,0.0199,0.58,351.48,34,10.34,4981.94,14.17,0.056105610561056105,14.174177762603845,0.03431028567192126,10.324103964411636,0.01154020422234626,1,1,1,3,0
2024-01-25,TikTok Ads,Search,E-commerce,India,46420,1880,0.0405,1.9,3572.0,113,31.61,5769.59,1.62,0.0601063829787234,1.6152267637178053,0.021315778254853552,10.745507222034997,0.07694959069366653,0,2,1,0,3
2024-08-21,Google Ads,Search,E-commerce,UK,180746,5024,0.0278,1.28,6430.72,64,100.48,17709.21,2.75,0.012738853503184714,2.7538456036027066,0.02171873303223982,12.104853542372897,0.03557876799486572,0,0,1,0,5
